province,district,palika,sex,breakdown,sector,value,district_code,province_code,palika_code
GANDAKI,,,Total,None,Total,816031.0,,,
GANDAKI,,,Total,None,Work/ employment,136145.0,,,
GANDAKI,,,Total,None,Trade/ business,30471.0,,,
GANDAKI,,,Total,None,Study/training,79041.0,,,
GANDAKI,,,Total,None,Marriage,283148.0,,,
GANDAKI,,,Total,None,Dependent,160103.0,,,
GANDAKI,,,Total,None,Natural calamities,3973.0,,,
GANDAKI,,,Total,None,Agriculture,18315.0,,,
GANDAKI,,,Total,None,Returning home,17019.0,,,
GANDAKI,,,Total,None,Others,51564.0,,,
GANDAKI,,,Total,None,Not stated,36252.0,,,
GANDAKI,,,Total,None,Total,10710.0,,,
GANDAKI,,,Total,None,Work/ employment,0.0,,,
GANDAKI,,,Total,None,Trade/ business,0.0,,,
GANDAKI,,,Total,None,Study/training,0.0,,,
GANDAKI,,,Total,None,Marriage,0.0,,,
GANDAKI,,,Total,None,Dependent,9478.0,,,
GANDAKI,,,Total,None,Natural calamities,44.0,,,
GANDAKI,,,Total,None,Agriculture,0.0,,,
GANDAKI,,,Total,None,Returning home,336.0,,,
GANDAKI,,,Total,None,Others,0.0,,,
GANDAKI,,,Total,None,Not stated,852.0,,,
GANDAKI,,,Total,None,Total,28153.0,,,
GANDAKI,,,Total,None,Work/ employment,0.0,,,
GANDAKI,,,Total,None,Trade/ business,0.0,,,
GANDAKI,,,Total,None,Study/training,7946.0,,,
GANDAKI,,,Total,None,Marriage,0.0,,,
GANDAKI,,,Total,None,Dependent,17767.0,,,
GANDAKI,,,Total,None,Natural calamities,165.0,,,
GANDAKI,,,Total,None,Agriculture,0.0,,,
GANDAKI,,,Total,None,Returning home,590.0,,,
GANDAKI,,,Total,None,Others,0.0,,,
GANDAKI,,,Total,None,Not stated,1685.0,,,
GANDAKI,,,Total,None,Total,39519.0,,,
GANDAKI,,,Total,None,Work/ employment,459.0,,,
GANDAKI,,,Total,None,Trade/ business,0.0,,,
GANDAKI,,,Total,None,Study/training,14390.0,,,
GANDAKI,,,Total,None,Marriage,299.0,,,
GANDAKI,,,Total,None,Dependent,20919.0,,,
GANDAKI,,,Total,None,Natural calamities,181.0,,,
GANDAKI,,,Total,None,Agriculture,0.0,,,
GANDAKI,,,Total,None,Returning home,670.0,,,
GANDAKI,,,Total,None,Others,670.0,,,
GANDAKI,,,Total,None,Not stated,1931.0,,,
GANDAKI,,,Total,None,Total,59376.0,,,
GANDAKI,,,Total,None,Work/ employment,4409.0,,,
GANDAKI,,,Total,None,Trade/ business,540.0,,,
GANDAKI,,,Total,None,Study/training,21891.0,,,
GANDAKI,,,Total,None,Marriage,7128.0,,,
GANDAKI,,,Total,None,Dependent,19311.0,,,
GANDAKI,,,Total,None,Natural calamities,209.0,,,
GANDAKI,,,Total,None,Agriculture,87.0,,,
GANDAKI,,,Total,None,Returning home,955.0,,,
GANDAKI,,,Total,None,Others,2079.0,,,
GANDAKI,,,Total,None,Not stated,2767.0,,,
GANDAKI,,,Total,None,Total,85742.0,,,
GANDAKI,,,Total,None,Work/ employment,15416.0,,,
GANDAKI,,,Total,None,Trade/ business,1461.0,,,
GANDAKI,,,Total,None,Study/training,16068.0,,,
GANDAKI,,,Total,None,Marriage,30016.0,,,
GANDAKI,,,Total,None,Dependent,14377.0,,,
GANDAKI,,,Total,None,Natural calamities,247.0,,,
GANDAKI,,,Total,None,Agriculture,403.0,,,
GANDAKI,,,Total,None,Returning home,1418.0,,,
GANDAKI,,,Total,None,Others,2934.0,,,
GANDAKI,,,Total,None,Not stated,3402.0,,,
GANDAKI,,,Total,None,Total,92196.0,,,
GANDAKI,,,Total,None,Work/ employment,20306.0,,,
GANDAKI,,,Total,None,Trade/ business,3061.0,,,
GANDAKI,,,Total,None,Study/training,6742.0,,,
GANDAKI,,,Total,None,Marriage,40457.0,,,
GANDAKI,,,Total,None,Dependent,11105.0,,,
GANDAKI,,,Total,None,Natural calamities,234.0,,,
GANDAKI,,,Total,None,Agriculture,753.0,,,
GANDAKI,,,Total,None,Returning home,1555.0,,,
GANDAKI,,,Total,None,Others,4404.0,,,
GANDAKI,,,Total,None,Not stated,3579.0,,,
GANDAKI,,,Total,None,Total,86104.0,,,
GANDAKI,,,Total,None,Work/ employment,20918.0,,,
GANDAKI,,,Total,None,Trade/ business,4233.0,,,
GANDAKI,,,Total,None,Study/training,3915.0,,,
GANDAKI,,,Total,None,Marriage,35499.0,,,
GANDAKI,,,Total,None,Dependent,10010.0,,,
GANDAKI,,,Total,None,Natural calamities,295.0,,,
GANDAKI,,,Total,None,Agriculture,1035.0,,,
GANDAKI,,,Total,None,Returning home,1521.0,,,
GANDAKI,,,Total,None,Others,5206.0,,,
GANDAKI,,,Total,None,Not stated,3472.0,,,
GANDAKI,,,Total,None,Total,79494.0,,,
GANDAKI,,,Total,None,Work/ employment,19764.0,,,
GANDAKI,,,Total,None,Trade/ business,5006.0,,,
GANDAKI,,,Total,None,Study/training,2645.0,,,
GANDAKI,,,Total,None,Marriage,30773.0,,,
GANDAKI,,,Total,None,Dependent,9417.0,,,
GANDAKI,,,Total,None,Natural calamities,255.0,,,
GANDAKI,,,Total,None,Agriculture,1327.0,,,
GANDAKI,,,Total,None,Returning home,1564.0,,,
GANDAKI,,,Total,None,Others,5420.0,,,
GANDAKI,,,Total,None,Not stated,3323.0,,,
GANDAKI,,,Total,None,Total,67498.0,,,
GANDAKI,,,Total,None,Work/ employment,14838.0,,,
GANDAKI,,,Total,None,Trade/ business,4716.0,,,
GANDAKI,,,Total,None,Study/training,1752.0,,,
GANDAKI,,,Total,None,Marriage,27102.0,,,
GANDAKI,,,Total,None,Dependent,8039.0,,,
GANDAKI,,,Total,None,Natural calamities,268.0,,,
GANDAKI,,,Total,None,Agriculture,1474.0,,,
GANDAKI,,,Total,None,Returning home,1497.0,,,
GANDAKI,,,Total,None,Others,4901.0,,,
GANDAKI,,,Total,None,Not stated,2911.0,,,
GANDAKI,,,Total,None,Total,55181.0,,,
GANDAKI,,,Total,None,Work/ employment,11033.0,,,
GANDAKI,,,Total,None,Trade/ business,3679.0,,,
GANDAKI,,,Total,None,Study/training,1159.0,,,
GANDAKI,,,Total,None,Marriage,22994.0,,,
GANDAKI,,,Total,None,Dependent,6490.0,,,
GANDAKI,,,Total,None,Natural calamities,301.0,,,
GANDAKI,,,Total,None,Agriculture,1627.0,,,
GANDAKI,,,Total,None,Returning home,1234.0,,,
GANDAKI,,,Total,None,Others,4265.0,,,
GANDAKI,,,Total,None,Not stated,2399.0,,,
GANDAKI,,,Total,None,Total,53610.0,,,
GANDAKI,,,Total,None,Work/ employment,9638.0,,,
GANDAKI,,,Total,None,Trade/ business,2883.0,,,
GANDAKI,,,Total,None,Study/training,930.0,,,
GANDAKI,,,Total,None,Marriage,22860.0,,,
GANDAKI,,,Total,None,Dependent,6609.0,,,
GANDAKI,,,Total,None,Natural calamities,363.0,,,
GANDAKI,,,Total,None,Agriculture,2127.0,,,
GANDAKI,,,Total,None,Returning home,1318.0,,,
GANDAKI,,,Total,None,Others,4430.0,,,
GANDAKI,,,Total,None,Not stated,2452.0,,,
GANDAKI,,,Total,None,Total,41709.0,,,
GANDAKI,,,Total,None,Work/ employment,6482.0,,,
GANDAKI,,,Total,None,Trade/ business,1781.0,,,
GANDAKI,,,Total,None,Study/training,525.0,,,
GANDAKI,,,Total,None,Marriage,18078.0,,,
GANDAKI,,,Total,None,Dependent,5481.0,,,
GANDAKI,,,Total,None,Natural calamities,332.0,,,
GANDAKI,,,Total,None,Agriculture,2092.0,,,
GANDAKI,,,Total,None,Returning home,1166.0,,,
GANDAKI,,,Total,None,Others,3909.0,,,
GANDAKI,,,Total,None,Not stated,1863.0,,,
GANDAKI,,,Total,None,Total,37049.0,,,
GANDAKI,,,Total,None,Work/ employment,4932.0,,,
GANDAKI,,,Total,None,Trade/ business,1249.0,,,
GANDAKI,,,Total,None,Study/training,361.0,,,
GANDAKI,,,Total,None,Marriage,16011.0,,,
GANDAKI,,,Total,None,Dependent,5446.0,,,
GANDAKI,,,Total,None,Natural calamities,336.0,,,
GANDAKI,,,Total,None,Agriculture,2118.0,,,
GANDAKI,,,Total,None,Returning home,1036.0,,,
GANDAKI,,,Total,None,Others,3906.0,,,
GANDAKI,,,Total,None,Not stated,1654.0,,,
GANDAKI,,,Total,None,Total,29218.0,,,
GANDAKI,,,Total,None,Work/ employment,3319.0,,,
GANDAKI,,,Total,None,Trade/ business,807.0,,,
GANDAKI,,,Total,None,Study/training,282.0,,,
GANDAKI,,,Total,None,Marriage,12542.0,,,
GANDAKI,,,Total,None,Dependent,4757.0,,,
GANDAKI,,,Total,None,Natural calamities,263.0,,,
GANDAKI,,,Total,None,Agriculture,1926.0,,,
GANDAKI,,,Total,None,Returning home,814.0,,,
GANDAKI,,,Total,None,Others,3205.0,,,
GANDAKI,,,Total,None,Not stated,1303.0,,,
GANDAKI,,,Total,None,Total,22023.0,,,
GANDAKI,,,Total,None,Work/ employment,2236.0,,,
GANDAKI,,,Total,None,Trade/ business,551.0,,,
GANDAKI,,,Total,None,Study/training,187.0,,,
GANDAKI,,,Total,None,Marriage,8953.0,,,
GANDAKI,,,Total,None,Dependent,4063.0,,,
GANDAKI,,,Total,None,Natural calamities,218.0,,,
GANDAKI,,,Total,None,Agriculture,1485.0,,,
GANDAKI,,,Total,None,Returning home,629.0,,,
GANDAKI,,,Total,None,Others,2632.0,,,
GANDAKI,,,Total,None,Not stated,1069.0,,,
GANDAKI,,,Total,None,Total,28449.0,,,
GANDAKI,,,Total,None,Work/ employment,2395.0,,,
GANDAKI,,,Total,None,Trade/ business,504.0,,,
GANDAKI,,,Total,None,Study/training,248.0,,,
GANDAKI,,,Total,None,Marriage,10436.0,,,
GANDAKI,,,Total,None,Dependent,6834.0,,,
GANDAKI,,,Total,None,Natural calamities,262.0,,,
GANDAKI,,,Total,None,Agriculture,1861.0,,,
GANDAKI,,,Total,None,Returning home,716.0,,,
GANDAKI,,,Total,None,Others,3603.0,,,
GANDAKI,,,Total,None,Not stated,1590.0,,,
GANDAKI,,,Male,None,Total,284175.0,,,
GANDAKI,,,Male,None,Work/ employment,94268.0,,,
GANDAKI,,,Male,None,Trade/ business,17958.0,,,
GANDAKI,,,Male,None,Study/training,40904.0,,,
GANDAKI,,,Male,None,Marriage,3473.0,,,
GANDAKI,,,Male,None,Dependent,67832.0,,,
GANDAKI,,,Male,None,Natural calamities,2025.0,,,
GANDAKI,,,Male,None,Agriculture,10392.0,,,
GANDAKI,,,Male,None,Returning home,9418.0,,,
GANDAKI,,,Male,None,Others,23423.0,,,
GANDAKI,,,Male,None,Not stated,14482.0,,,
GANDAKI,,,Male,None,Total,5743.0,,,
GANDAKI,,,Male,None,Work/ employment,0.0,,,
GANDAKI,,,Male,None,Trade/ business,0.0,,,
GANDAKI,,,Male,None,Study/training,0.0,,,
GANDAKI,,,Male,None,Marriage,0.0,,,
GANDAKI,,,Male,None,Dependent,5075.0,,,
GANDAKI,,,Male,None,Natural calamities,25.0,,,
GANDAKI,,,Male,None,Agriculture,0.0,,,
GANDAKI,,,Male,None,Returning home,188.0,,,
GANDAKI,,,Male,None,Others,0.0,,,
GANDAKI,,,Male,None,Not stated,455.0,,,
GANDAKI,,,Male,None,Total,15283.0,,,
GANDAKI,,,Male,None,Work/ employment,0.0,,,
GANDAKI,,,Male,None,Trade/ business,0.0,,,
GANDAKI,,,Male,None,Study/training,4347.0,,,
GANDAKI,,,Male,None,Marriage,0.0,,,
GANDAKI,,,Male,None,Dependent,9631.0,,,
GANDAKI,,,Male,None,Natural calamities,85.0,,,
GANDAKI,,,Male,None,Agriculture,0.0,,,
GANDAKI,,,Male,None,Returning home,300.0,,,
GANDAKI,,,Male,None,Others,0.0,,,
GANDAKI,,,Male,None,Not stated,920.0,,,
GANDAKI,,,Male,None,Total,21326.0,,,
GANDAKI,,,Male,None,Work/ employment,294.0,,,
GANDAKI,,,Male,None,Trade/ business,0.0,,,
GANDAKI,,,Male,None,Study/training,7988.0,,,
GANDAKI,,,Male,None,Marriage,62.0,,,
GANDAKI,,,Male,None,Dependent,11139.0,,,
GANDAKI,,,Male,None,Natural calamities,88.0,,,
GANDAKI,,,Male,None,Agriculture,0.0,,,
GANDAKI,,,Male,None,Returning home,356.0,,,
GANDAKI,,,Male,None,Others,352.0,,,
GANDAKI,,,Male,None,Not stated,1047.0,,,
GANDAKI,,,Male,None,Total,28024.0,,,
GANDAKI,,,Male,None,Work/ employment,3054.0,,,
GANDAKI,,,Male,None,Trade/ business,310.0,,,
GANDAKI,,,Male,None,Study/training,11428.0,,,
GANDAKI,,,Male,None,Marriage,113.0,,,
GANDAKI,,,Male,None,Dependent,10085.0,,,
GANDAKI,,,Male,None,Natural calamities,109.0,,,
GANDAKI,,,Male,None,Agriculture,46.0,,,
GANDAKI,,,Male,None,Returning home,503.0,,,
GANDAKI,,,Male,None,Others,1079.0,,,
GANDAKI,,,Male,None,Not stated,1297.0,,,
GANDAKI,,,Male,None,Total,30363.0,,,
GANDAKI,,,Male,None,Work/ employment,10853.0,,,
GANDAKI,,,Male,None,Trade/ business,742.0,,,
GANDAKI,,,Male,None,Study/training,7922.0,,,
GANDAKI,,,Male,None,Marriage,257.0,,,
GANDAKI,,,Male,None,Dependent,6806.0,,,
GANDAKI,,,Male,None,Natural calamities,116.0,,,
GANDAKI,,,Male,None,Agriculture,195.0,,,
GANDAKI,,,Male,None,Returning home,767.0,,,
GANDAKI,,,Male,None,Others,1343.0,,,
GANDAKI,,,Male,None,Not stated,1362.0,,,
GANDAKI,,,Male,None,Total,26914.0,,,
GANDAKI,,,Male,None,Work/ employment,13429.0,,,
GANDAKI,,,Male,None,Trade/ business,1522.0,,,
GANDAKI,,,Male,None,Study/training,3306.0,,,
GANDAKI,,,Male,None,Marriage,410.0,,,
GANDAKI,,,Male,None,Dependent,4204.0,,,
GANDAKI,,,Male,None,Natural calamities,106.0,,,
GANDAKI,,,Male,None,Agriculture,296.0,,,
GANDAKI,,,Male,None,Returning home,804.0,,,
GANDAKI,,,Male,None,Others,1548.0,,,
GANDAKI,,,Male,None,Not stated,1289.0,,,
GANDAKI,,,Male,None,Total,26147.0,,,
GANDAKI,,,Male,None,Work/ employment,14168.0,,,
GANDAKI,,,Male,None,Trade/ business,2208.0,,,
GANDAKI,,,Male,None,Study/training,1764.0,,,
GANDAKI,,,Male,None,Marriage,454.0,,,
GANDAKI,,,Male,None,Dependent,3274.0,,,
GANDAKI,,,Male,None,Natural calamities,119.0,,,
GANDAKI,,,Male,None,Agriculture,448.0,,,
GANDAKI,,,Male,None,Returning home,708.0,,,
GANDAKI,,,Male,None,Others,1785.0,,,
GANDAKI,,,Male,None,Not stated,1219.0,,,
GANDAKI,,,Male,None,Total,25426.0,,,
GANDAKI,,,Male,None,Work/ employment,13527.0,,,
GANDAKI,,,Male,None,Trade/ business,2731.0,,,
GANDAKI,,,Male,None,Study/training,1213.0,,,
GANDAKI,,,Male,None,Marriage,434.0,,,
GANDAKI,,,Male,None,Dependent,2851.0,,,
GANDAKI,,,Male,None,Natural calamities,102.0,,,
GANDAKI,,,Male,None,Agriculture,623.0,,,
GANDAKI,,,Male,None,Returning home,806.0,,,
GANDAKI,,,Male,None,Others,1958.0,,,
GANDAKI,,,Male,None,Not stated,1181.0,,,
GANDAKI,,,Male,None,Total,21172.0,,,
GANDAKI,,,Male,None,Work/ employment,10093.0,,,
GANDAKI,,,Male,None,Trade/ business,2832.0,,,
GANDAKI,,,Male,None,Study/training,854.0,,,
GANDAKI,,,Male,None,Marriage,323.0,,,
GANDAKI,,,Male,None,Dependent,2443.0,,,
GANDAKI,,,Male,None,Natural calamities,130.0,,,
GANDAKI,,,Male,None,Agriculture,725.0,,,
GANDAKI,,,Male,None,Returning home,775.0,,,
GANDAKI,,,Male,None,Others,1968.0,,,
GANDAKI,,,Male,None,Not stated,1029.0,,,
GANDAKI,,,Male,None,Total,17800.0,,,
GANDAKI,,,Male,None,Work/ employment,7815.0,,,
GANDAKI,,,Male,None,Trade/ business,2366.0,,,
GANDAKI,,,Male,None,Study/training,610.0,,,
GANDAKI,,,Male,None,Marriage,279.0,,,
GANDAKI,,,Male,None,Dependent,2046.0,,,
GANDAKI,,,Male,None,Natural calamities,159.0,,,
GANDAKI,,,Male,None,Agriculture,898.0,,,
GANDAKI,,,Male,None,Returning home,721.0,,,
GANDAKI,,,Male,None,Others,1998.0,,,
GANDAKI,,,Male,None,Not stated,908.0,,,
GANDAKI,,,Male,None,Total,17397.0,,,
GANDAKI,,,Male,None,Work/ employment,7042.0,,,
GANDAKI,,,Male,None,Trade/ business,1939.0,,,
GANDAKI,,,Male,None,Study/training,546.0,,,
GANDAKI,,,Male,None,Marriage,275.0,,,
GANDAKI,,,Male,None,Dependent,2112.0,,,
GANDAKI,,,Male,None,Natural calamities,199.0,,,
GANDAKI,,,Male,None,Agriculture,1258.0,,,
GANDAKI,,,Male,None,Returning home,785.0,,,
GANDAKI,,,Male,None,Others,2243.0,,,
GANDAKI,,,Male,None,Not stated,998.0,,,
GANDAKI,,,Male,None,Total,13296.0,,,
GANDAKI,,,Male,None,Work/ employment,4801.0,,,
GANDAKI,,,Male,None,Trade/ business,1187.0,,,
GANDAKI,,,Male,None,Study/training,336.0,,,
GANDAKI,,,Male,None,Marriage,253.0,,,
GANDAKI,,,Male,None,Dependent,1690.0,,,
GANDAKI,,,Male,None,Natural calamities,184.0,,,
GANDAKI,,,Male,None,Agriculture,1283.0,,,
GANDAKI,,,Male,None,Returning home,726.0,,,
GANDAKI,,,Male,None,Others,2099.0,,,
GANDAKI,,,Male,None,Not stated,737.0,,,
GANDAKI,,,Male,None,Total,11388.0,,,
GANDAKI,,,Male,None,Work/ employment,3546.0,,,
GANDAKI,,,Male,None,Trade/ business,870.0,,,
GANDAKI,,,Male,None,Study/training,216.0,,,
GANDAKI,,,Male,None,Marriage,185.0,,,
GANDAKI,,,Male,None,Dependent,1649.0,,,
GANDAKI,,,Male,None,Natural calamities,188.0,,,
GANDAKI,,,Male,None,Agriculture,1298.0,,,
GANDAKI,,,Male,None,Returning home,665.0,,,
GANDAKI,,,Male,None,Others,2123.0,,,
GANDAKI,,,Male,None,Not stated,648.0,,,
GANDAKI,,,Male,None,Total,8698.0,,,
GANDAKI,,,Male,None,Work/ employment,2394.0,,,
GANDAKI,,,Male,None,Trade/ business,535.0,,,
GANDAKI,,,Male,None,Study/training,155.0,,,
GANDAKI,,,Male,None,Marriage,167.0,,,
GANDAKI,,,Male,None,Dependent,1418.0,,,
GANDAKI,,,Male,None,Natural calamities,148.0,,,
GANDAKI,,,Male,None,Agriculture,1214.0,,,
GANDAKI,,,Male,None,Returning home,498.0,,,
GANDAKI,,,Male,None,Others,1683.0,,,
GANDAKI,,,Male,None,Not stated,486.0,,,
GANDAKI,,,Male,None,Total,6468.0,,,
GANDAKI,,,Male,None,Work/ employment,1565.0,,,
GANDAKI,,,Male,None,Trade/ business,377.0,,,
GANDAKI,,,Male,None,Study/training,104.0,,,
GANDAKI,,,Male,None,Marriage,109.0,,,
GANDAKI,,,Male,None,Dependent,1145.0,,,
GANDAKI,,,Male,None,Natural calamities,120.0,,,
GANDAKI,,,Male,None,Agriculture,940.0,,,
GANDAKI,,,Male,None,Returning home,380.0,,,
GANDAKI,,,Male,None,Others,1373.0,,,
GANDAKI,,,Male,None,Not stated,355.0,,,
GANDAKI,,,Male,None,Total,8730.0,,,
GANDAKI,,,Male,None,Work/ employment,1687.0,,,
GANDAKI,,,Male,None,Trade/ business,339.0,,,
GANDAKI,,,Male,None,Study/training,115.0,,,
GANDAKI,,,Male,None,Marriage,152.0,,,
GANDAKI,,,Male,None,Dependent,2264.0,,,
GANDAKI,,,Male,None,Natural calamities,147.0,,,
GANDAKI,,,Male,None,Agriculture,1168.0,,,
GANDAKI,,,Male,None,Returning home,436.0,,,
GANDAKI,,,Male,None,Others,1871.0,,,
GANDAKI,,,Male,None,Not stated,551.0,,,
GANDAKI,,,Female,None,Total,531856.0,,,
GANDAKI,,,Female,None,Work/ employment,41877.0,,,
GANDAKI,,,Female,None,Trade/ business,12513.0,,,
GANDAKI,,,Female,None,Study/training,38137.0,,,
GANDAKI,,,Female,None,Marriage,279675.0,,,
GANDAKI,,,Female,None,Dependent,92271.0,,,
GANDAKI,,,Female,None,Natural calamities,1948.0,,,
GANDAKI,,,Female,None,Agriculture,7923.0,,,
GANDAKI,,,Female,None,Returning home,7601.0,,,
GANDAKI,,,Female,None,Others,28141.0,,,
GANDAKI,,,Female,None,Not stated,21770.0,,,
GANDAKI,,,Female,None,Total,4967.0,,,
GANDAKI,,,Female,None,Work/ employment,0.0,,,
GANDAKI,,,Female,None,Trade/ business,0.0,,,
GANDAKI,,,Female,None,Study/training,0.0,,,
GANDAKI,,,Female,None,Marriage,0.0,,,
GANDAKI,,,Female,None,Dependent,4403.0,,,
GANDAKI,,,Female,None,Natural calamities,19.0,,,
GANDAKI,,,Female,None,Agriculture,0.0,,,
GANDAKI,,,Female,None,Returning home,148.0,,,
GANDAKI,,,Female,None,Others,0.0,,,
GANDAKI,,,Female,None,Not stated,397.0,,,
GANDAKI,,,Female,None,Total,12870.0,,,
GANDAKI,,,Female,None,Work/ employment,0.0,,,
GANDAKI,,,Female,None,Trade/ business,0.0,,,
GANDAKI,,,Female,None,Study/training,3599.0,,,
GANDAKI,,,Female,None,Marriage,0.0,,,
GANDAKI,,,Female,None,Dependent,8136.0,,,
GANDAKI,,,Female,None,Natural calamities,80.0,,,
GANDAKI,,,Female,None,Agriculture,0.0,,,
GANDAKI,,,Female,None,Returning home,290.0,,,
GANDAKI,,,Female,None,Others,0.0,,,
GANDAKI,,,Female,None,Not stated,765.0,,,
GANDAKI,,,Female,None,Total,18193.0,,,
GANDAKI,,,Female,None,Work/ employment,165.0,,,
GANDAKI,,,Female,None,Trade/ business,0.0,,,
GANDAKI,,,Female,None,Study/training,6402.0,,,
GANDAKI,,,Female,None,Marriage,237.0,,,
GANDAKI,,,Female,None,Dependent,9780.0,,,
GANDAKI,,,Female,None,Natural calamities,93.0,,,
GANDAKI,,,Female,None,Agriculture,0.0,,,
GANDAKI,,,Female,None,Returning home,314.0,,,
GANDAKI,,,Female,None,Others,318.0,,,
GANDAKI,,,Female,None,Not stated,884.0,,,
GANDAKI,,,Female,None,Total,31352.0,,,
GANDAKI,,,Female,None,Work/ employment,1355.0,,,
GANDAKI,,,Female,None,Trade/ business,230.0,,,
GANDAKI,,,Female,None,Study/training,10463.0,,,
GANDAKI,,,Female,None,Marriage,7015.0,,,
GANDAKI,,,Female,None,Dependent,9226.0,,,
GANDAKI,,,Female,None,Natural calamities,100.0,,,
GANDAKI,,,Female,None,Agriculture,41.0,,,
GANDAKI,,,Female,None,Returning home,452.0,,,
GANDAKI,,,Female,None,Others,1000.0,,,
GANDAKI,,,Female,None,Not stated,1470.0,,,
GANDAKI,,,Female,None,Total,55379.0,,,
GANDAKI,,,Female,None,Work/ employment,4563.0,,,
GANDAKI,,,Female,None,Trade/ business,719.0,,,
GANDAKI,,,Female,None,Study/training,8146.0,,,
GANDAKI,,,Female,None,Marriage,29759.0,,,
GANDAKI,,,Female,None,Dependent,7571.0,,,
GANDAKI,,,Female,None,Natural calamities,131.0,,,
GANDAKI,,,Female,None,Agriculture,208.0,,,
GANDAKI,,,Female,None,Returning home,651.0,,,
GANDAKI,,,Female,None,Others,1591.0,,,
GANDAKI,,,Female,None,Not stated,2040.0,,,
GANDAKI,,,Female,None,Total,65282.0,,,
GANDAKI,,,Female,None,Work/ employment,6877.0,,,
GANDAKI,,,Female,None,Trade/ business,1539.0,,,
GANDAKI,,,Female,None,Study/training,3436.0,,,
GANDAKI,,,Female,None,Marriage,40047.0,,,
GANDAKI,,,Female,None,Dependent,6901.0,,,
GANDAKI,,,Female,None,Natural calamities,128.0,,,
GANDAKI,,,Female,None,Agriculture,457.0,,,
GANDAKI,,,Female,None,Returning home,751.0,,,
GANDAKI,,,Female,None,Others,2856.0,,,
GANDAKI,,,Female,None,Not stated,2290.0,,,
GANDAKI,,,Female,None,Total,59957.0,,,
GANDAKI,,,Female,None,Work/ employment,6750.0,,,
GANDAKI,,,Female,None,Trade/ business,2025.0,,,
GANDAKI,,,Female,None,Study/training,2151.0,,,
GANDAKI,,,Female,None,Marriage,35045.0,,,
GANDAKI,,,Female,None,Dependent,6736.0,,,
GANDAKI,,,Female,None,Natural calamities,176.0,,,
GANDAKI,,,Female,None,Agriculture,587.0,,,
GANDAKI,,,Female,None,Returning home,813.0,,,
GANDAKI,,,Female,None,Others,3421.0,,,
GANDAKI,,,Female,None,Not stated,2253.0,,,
GANDAKI,,,Female,None,Total,54068.0,,,
GANDAKI,,,Female,None,Work/ employment,6237.0,,,
GANDAKI,,,Female,None,Trade/ business,2275.0,,,
GANDAKI,,,Female,None,Study/training,1432.0,,,
GANDAKI,,,Female,None,Marriage,30339.0,,,
GANDAKI,,,Female,None,Dependent,6566.0,,,
GANDAKI,,,Female,None,Natural calamities,153.0,,,
GANDAKI,,,Female,None,Agriculture,704.0,,,
GANDAKI,,,Female,None,Returning home,758.0,,,
GANDAKI,,,Female,None,Others,3462.0,,,
GANDAKI,,,Female,None,Not stated,2142.0,,,
GANDAKI,,,Female,None,Total,46326.0,,,
GANDAKI,,,Female,None,Work/ employment,4745.0,,,
GANDAKI,,,Female,None,Trade/ business,1884.0,,,
GANDAKI,,,Female,None,Study/training,898.0,,,
GANDAKI,,,Female,None,Marriage,26779.0,,,
GANDAKI,,,Female,None,Dependent,5596.0,,,
GANDAKI,,,Female,None,Natural calamities,138.0,,,
GANDAKI,,,Female,None,Agriculture,749.0,,,
GANDAKI,,,Female,None,Returning home,722.0,,,
GANDAKI,,,Female,None,Others,2933.0,,,
GANDAKI,,,Female,None,Not stated,1882.0,,,
GANDAKI,,,Female,None,Total,37381.0,,,
GANDAKI,,,Female,None,Work/ employment,3218.0,,,
GANDAKI,,,Female,None,Trade/ business,1313.0,,,
GANDAKI,,,Female,None,Study/training,549.0,,,
GANDAKI,,,Female,None,Marriage,22715.0,,,
GANDAKI,,,Female,None,Dependent,4444.0,,,
GANDAKI,,,Female,None,Natural calamities,142.0,,,
GANDAKI,,,Female,None,Agriculture,729.0,,,
GANDAKI,,,Female,None,Returning home,513.0,,,
GANDAKI,,,Female,None,Others,2267.0,,,
GANDAKI,,,Female,None,Not stated,1491.0,,,
GANDAKI,,,Female,None,Total,36213.0,,,
GANDAKI,,,Female,None,Work/ employment,2596.0,,,
GANDAKI,,,Female,None,Trade/ business,944.0,,,
GANDAKI,,,Female,None,Study/training,384.0,,,
GANDAKI,,,Female,None,Marriage,22585.0,,,
GANDAKI,,,Female,None,Dependent,4497.0,,,
GANDAKI,,,Female,None,Natural calamities,164.0,,,
GANDAKI,,,Female,None,Agriculture,869.0,,,
GANDAKI,,,Female,None,Returning home,533.0,,,
GANDAKI,,,Female,None,Others,2187.0,,,
GANDAKI,,,Female,None,Not stated,1454.0,,,
GANDAKI,,,Female,None,Total,28413.0,,,
GANDAKI,,,Female,None,Work/ employment,1681.0,,,
GANDAKI,,,Female,None,Trade/ business,594.0,,,
GANDAKI,,,Female,None,Study/training,189.0,,,
GANDAKI,,,Female,None,Marriage,17825.0,,,
GANDAKI,,,Female,None,Dependent,3791.0,,,
GANDAKI,,,Female,None,Natural calamities,148.0,,,
GANDAKI,,,Female,None,Agriculture,809.0,,,
GANDAKI,,,Female,None,Returning home,440.0,,,
GANDAKI,,,Female,None,Others,1810.0,,,
GANDAKI,,,Female,None,Not stated,1126.0,,,
GANDAKI,,,Female,None,Total,25661.0,,,
GANDAKI,,,Female,None,Work/ employment,1386.0,,,
