province,district,palika,sex,breakdown,sector,value,district_code,province_code,palika_code
GANDAKI,,,Total,None,Total,1320194.0,,,
GANDAKI,,,Total,None,Government,62408.0,,,
GANDAKI,,,Total,None,Financial corporation,15829.0,,,
GANDAKI,,,Total,None,Non-financial corporation,425260.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,6681.0,,,
GANDAKI,,,Total,None,Household,804297.0,,,
GANDAKI,,,Total,None,Not stated,5719.0,,,
GANDAKI,,,Total,None,Total,50355.0,,,
GANDAKI,,,Total,None,Government,0.0,,,
GANDAKI,,,Total,None,Financial corporation,0.0,,,
GANDAKI,,,Total,None,Non-financial corporation,29931.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,0.0,,,
GANDAKI,,,Total,None,Household,19952.0,,,
GANDAKI,,,Total,None,Not stated,472.0,,,
GANDAKI,,,Total,None,Total,82882.0,,,
GANDAKI,,,Total,None,Government,372.0,,,
GANDAKI,,,Total,None,Financial corporation,247.0,,,
GANDAKI,,,Total,None,Non-financial corporation,37000.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,255.0,,,
GANDAKI,,,Total,None,Household,44534.0,,,
GANDAKI,,,Total,None,Not stated,474.0,,,
GANDAKI,,,Total,None,Total,136601.0,,,
GANDAKI,,,Total,None,Government,7345.0,,,
GANDAKI,,,Total,None,Financial corporation,2664.0,,,
GANDAKI,,,Total,None,Non-financial corporation,50890.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,1052.0,,,
GANDAKI,,,Total,None,Household,73905.0,,,
GANDAKI,,,Total,None,Not stated,745.0,,,
GANDAKI,,,Total,None,Total,155387.0,,,
GANDAKI,,,Total,None,Government,10662.0,,,
GANDAKI,,,Total,None,Financial corporation,4491.0,,,
GANDAKI,,,Total,None,Non-financial corporation,55309.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,1198.0,,,
GANDAKI,,,Total,None,Household,82994.0,,,
GANDAKI,,,Total,None,Not stated,733.0,,,
GANDAKI,,,Total,None,Total,148814.0,,,
GANDAKI,,,Total,None,Government,11676.0,,,
GANDAKI,,,Total,None,Financial corporation,3290.0,,,
GANDAKI,,,Total,None,Non-financial corporation,51939.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,1072.0,,,
GANDAKI,,,Total,None,Household,80139.0,,,
GANDAKI,,,Total,None,Not stated,698.0,,,
GANDAKI,,,Total,None,Total,143198.0,,,
GANDAKI,,,Total,None,Government,10546.0,,,
GANDAKI,,,Total,None,Financial corporation,2041.0,,,
GANDAKI,,,Total,None,Non-financial corporation,47741.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,884.0,,,
GANDAKI,,,Total,None,Household,81381.0,,,
GANDAKI,,,Total,None,Not stated,605.0,,,
GANDAKI,,,Total,None,Total,128445.0,,,
GANDAKI,,,Total,None,Government,6733.0,,,
GANDAKI,,,Total,None,Financial corporation,1260.0,,,
GANDAKI,,,Total,None,Non-financial corporation,40231.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,715.0,,,
GANDAKI,,,Total,None,Household,78998.0,,,
GANDAKI,,,Total,None,Not stated,508.0,,,
GANDAKI,,,Total,None,Total,108730.0,,,
GANDAKI,,,Total,None,Government,5326.0,,,
GANDAKI,,,Total,None,Financial corporation,765.0,,,
GANDAKI,,,Total,None,Non-financial corporation,30075.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,525.0,,,
GANDAKI,,,Total,None,Household,71615.0,,,
GANDAKI,,,Total,None,Not stated,424.0,,,
GANDAKI,,,Total,None,Total,109680.0,,,
GANDAKI,,,Total,None,Government,5361.0,,,
GANDAKI,,,Total,None,Financial corporation,625.0,,,
GANDAKI,,,Total,None,Non-financial corporation,25241.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,419.0,,,
GANDAKI,,,Total,None,Household,77703.0,,,
GANDAKI,,,Total,None,Not stated,331.0,,,
GANDAKI,,,Total,None,Total,84624.0,,,
GANDAKI,,,Total,None,Government,3021.0,,,
GANDAKI,,,Total,None,Financial corporation,294.0,,,
GANDAKI,,,Total,None,Non-financial corporation,16868.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,255.0,,,
GANDAKI,,,Total,None,Household,63977.0,,,
GANDAKI,,,Total,None,Not stated,209.0,,,
GANDAKI,,,Total,None,Total,69850.0,,,
GANDAKI,,,Total,None,Government,839.0,,,
GANDAKI,,,Total,None,Financial corporation,101.0,,,
GANDAKI,,,Total,None,Non-financial corporation,13278.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,158.0,,,
GANDAKI,,,Total,None,Household,55272.0,,,
GANDAKI,,,Total,None,Not stated,202.0,,,
GANDAKI,,,Total,None,Total,48420.0,,,
GANDAKI,,,Total,None,Government,372.0,,,
GANDAKI,,,Total,None,Financial corporation,33.0,,,
GANDAKI,,,Total,None,Non-financial corporation,9473.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,85.0,,,
GANDAKI,,,Total,None,Household,38315.0,,,
GANDAKI,,,Total,None,Not stated,142.0,,,
GANDAKI,,,Total,None,Total,29093.0,,,
GANDAKI,,,Total,None,Government,155.0,,,
GANDAKI,,,Total,None,Financial corporation,11.0,,,
GANDAKI,,,Total,None,Non-financial corporation,7576.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,47.0,,,
GANDAKI,,,Total,None,Household,21212.0,,,
GANDAKI,,,Total,None,Not stated,92.0,,,
GANDAKI,,,Total,None,Total,24115.0,,,
GANDAKI,,,Total,None,Government,0.0,,,
GANDAKI,,,Total,None,Financial corporation,7.0,,,
GANDAKI,,,Total,None,Non-financial corporation,9708.0,,,
GANDAKI,,,Total,None,Non-profit institution  Serving household,16.0,,,
GANDAKI,,,Total,None,Household,14300.0,,,
GANDAKI,,,Total,None,Not stated,84.0,,,
GANDAKI,,,Male,None,Total,643757.0,,,
GANDAKI,,,Male,None,Government,40680.0,,,
GANDAKI,,,Male,None,Financial corporation,7543.0,,,
GANDAKI,,,Male,None,Non-financial corporation,233152.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,4810.0,,,
GANDAKI,,,Male,None,Household,354427.0,,,
GANDAKI,,,Male,None,Not stated,3145.0,,,
GANDAKI,,,Male,None,Total,25603.0,,,
GANDAKI,,,Male,None,Government,0.0,,,
GANDAKI,,,Male,None,Financial corporation,0.0,,,
GANDAKI,,,Male,None,Non-financial corporation,15645.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,0.0,,,
GANDAKI,,,Male,None,Household,9696.0,,,
GANDAKI,,,Male,None,Not stated,262.0,,,
GANDAKI,,,Male,None,Total,42243.0,,,
GANDAKI,,,Male,None,Government,161.0,,,
GANDAKI,,,Male,None,Financial corporation,60.0,,,
GANDAKI,,,Male,None,Non-financial corporation,20432.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,186.0,,,
GANDAKI,,,Male,None,Household,21140.0,,,
GANDAKI,,,Male,None,Not stated,264.0,,,
GANDAKI,,,Male,None,Total,66128.0,,,
GANDAKI,,,Male,None,Government,4625.0,,,
GANDAKI,,,Male,None,Financial corporation,882.0,,,
GANDAKI,,,Male,None,Non-financial corporation,27776.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,733.0,,,
GANDAKI,,,Male,None,Household,31718.0,,,
GANDAKI,,,Male,None,Not stated,394.0,,,
GANDAKI,,,Male,None,Total,72779.0,,,
GANDAKI,,,Male,None,Government,6104.0,,,
GANDAKI,,,Male,None,Financial corporation,1794.0,,,
GANDAKI,,,Male,None,Non-financial corporation,29808.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,865.0,,,
GANDAKI,,,Male,None,Household,33811.0,,,
GANDAKI,,,Male,None,Not stated,397.0,,,
GANDAKI,,,Male,None,Total,70307.0,,,
GANDAKI,,,Male,None,Government,7151.0,,,
GANDAKI,,,Male,None,Financial corporation,1543.0,,,
GANDAKI,,,Male,None,Non-financial corporation,28059.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,716.0,,,
GANDAKI,,,Male,None,Household,32469.0,,,
GANDAKI,,,Male,None,Not stated,369.0,,,
GANDAKI,,,Male,None,Total,67016.0,,,
GANDAKI,,,Male,None,Government,6939.0,,,
GANDAKI,,,Male,None,Financial corporation,1049.0,,,
GANDAKI,,,Male,None,Non-financial corporation,26143.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,617.0,,,
GANDAKI,,,Male,None,Household,31927.0,,,
GANDAKI,,,Male,None,Not stated,341.0,,,
GANDAKI,,,Male,None,Total,60274.0,,,
GANDAKI,,,Male,None,Government,4209.0,,,
GANDAKI,,,Male,None,Financial corporation,784.0,,,
GANDAKI,,,Male,None,Non-financial corporation,23053.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,518.0,,,
GANDAKI,,,Male,None,Household,31418.0,,,
GANDAKI,,,Male,None,Not stated,292.0,,,
GANDAKI,,,Male,None,Total,52221.0,,,
GANDAKI,,,Male,None,Government,3611.0,,,
GANDAKI,,,Male,None,Financial corporation,516.0,,,
GANDAKI,,,Male,None,Non-financial corporation,17999.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,406.0,,,
GANDAKI,,,Male,None,Household,29431.0,,,
GANDAKI,,,Male,None,Not stated,258.0,,,
GANDAKI,,,Male,None,Total,54637.0,,,
GANDAKI,,,Male,None,Government,4080.0,,,
GANDAKI,,,Male,None,Financial corporation,522.0,,,
GANDAKI,,,Male,None,Non-financial corporation,15230.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,321.0,,,
GANDAKI,,,Male,None,Household,34309.0,,,
GANDAKI,,,Male,None,Not stated,175.0,,,
GANDAKI,,,Male,None,Total,42908.0,,,
GANDAKI,,,Male,None,Government,2606.0,,,
GANDAKI,,,Male,None,Financial corporation,267.0,,,
GANDAKI,,,Male,None,Non-financial corporation,9684.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,207.0,,,
GANDAKI,,,Male,None,Household,30017.0,,,
GANDAKI,,,Male,None,Not stated,127.0,,,
GANDAKI,,,Male,None,Total,35720.0,,,
GANDAKI,,,Male,None,Government,729.0,,,
GANDAKI,,,Male,None,Financial corporation,86.0,,,
GANDAKI,,,Male,None,Non-financial corporation,6863.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,125.0,,,
GANDAKI,,,Male,None,Household,27815.0,,,
GANDAKI,,,Male,None,Not stated,102.0,,,
GANDAKI,,,Male,None,Total,25525.0,,,
GANDAKI,,,Male,None,Government,330.0,,,
GANDAKI,,,Male,None,Financial corporation,28.0,,,
GANDAKI,,,Male,None,Non-financial corporation,4616.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,61.0,,,
GANDAKI,,,Male,None,Household,20414.0,,,
GANDAKI,,,Male,None,Not stated,76.0,,,
GANDAKI,,,Male,None,Total,15388.0,,,
GANDAKI,,,Male,None,Government,135.0,,,
GANDAKI,,,Male,None,Financial corporation,8.0,,,
GANDAKI,,,Male,None,Non-financial corporation,3354.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,40.0,,,
GANDAKI,,,Male,None,Household,11803.0,,,
GANDAKI,,,Male,None,Not stated,48.0,,,
GANDAKI,,,Male,None,Total,13008.0,,,
GANDAKI,,,Male,None,Government,0.0,,,
GANDAKI,,,Male,None,Financial corporation,4.0,,,
GANDAKI,,,Male,None,Non-financial corporation,4490.0,,,
GANDAKI,,,Male,None,Non-profit institution  Serving household,15.0,,,
GANDAKI,,,Male,None,Household,8459.0,,,
GANDAKI,,,Male,None,Not stated,40.0,,,
GANDAKI,,,Female,None,Total,676437.0,,,
GANDAKI,,,Female,None,Government,21728.0,,,
GANDAKI,,,Female,None,Financial corporation,8286.0,,,
GANDAKI,,,Female,None,Non-financial corporation,192108.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,1871.0,,,
GANDAKI,,,Female,None,Household,449870.0,,,
GANDAKI,,,Female,None,Not stated,2574.0,,,
GANDAKI,,,Female,None,Total,24752.0,,,
GANDAKI,,,Female,None,Government,0.0,,,
GANDAKI,,,Female,None,Financial corporation,0.0,,,
GANDAKI,,,Female,None,Non-financial corporation,14286.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,0.0,,,
GANDAKI,,,Female,None,Household,10256.0,,,
GANDAKI,,,Female,None,Not stated,210.0,,,
GANDAKI,,,Female,None,Total,40639.0,,,
GANDAKI,,,Female,None,Government,211.0,,,
GANDAKI,,,Female,None,Financial corporation,187.0,,,
GANDAKI,,,Female,None,Non-financial corporation,16568.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,69.0,,,
GANDAKI,,,Female,None,Household,23394.0,,,
GANDAKI,,,Female,None,Not stated,210.0,,,
GANDAKI,,,Female,None,Total,70473.0,,,
GANDAKI,,,Female,None,Government,2720.0,,,
GANDAKI,,,Female,None,Financial corporation,1782.0,,,
GANDAKI,,,Female,None,Non-financial corporation,23114.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,319.0,,,
GANDAKI,,,Female,None,Household,42187.0,,,
GANDAKI,,,Female,None,Not stated,351.0,,,
GANDAKI,,,Female,None,Total,82608.0,,,
GANDAKI,,,Female,None,Government,4558.0,,,
GANDAKI,,,Female,None,Financial corporation,2697.0,,,
GANDAKI,,,Female,None,Non-financial corporation,25501.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,333.0,,,
GANDAKI,,,Female,None,Household,49183.0,,,
GANDAKI,,,Female,None,Not stated,336.0,,,
GANDAKI,,,Female,None,Total,78507.0,,,
GANDAKI,,,Female,None,Government,4525.0,,,
GANDAKI,,,Female,None,Financial corporation,1747.0,,,
GANDAKI,,,Female,None,Non-financial corporation,23880.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,356.0,,,
GANDAKI,,,Female,None,Household,47670.0,,,
GANDAKI,,,Female,None,Not stated,329.0,,,
GANDAKI,,,Female,None,Total,76182.0,,,
GANDAKI,,,Female,None,Government,3607.0,,,
GANDAKI,,,Female,None,Financial corporation,992.0,,,
GANDAKI,,,Female,None,Non-financial corporation,21598.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,267.0,,,
GANDAKI,,,Female,None,Household,49454.0,,,
GANDAKI,,,Female,None,Not stated,264.0,,,
GANDAKI,,,Female,None,Total,68171.0,,,
GANDAKI,,,Female,None,Government,2524.0,,,
GANDAKI,,,Female,None,Financial corporation,476.0,,,
GANDAKI,,,Female,None,Non-financial corporation,17178.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,197.0,,,
GANDAKI,,,Female,None,Household,47580.0,,,
GANDAKI,,,Female,None,Not stated,216.0,,,
GANDAKI,,,Female,None,Total,56509.0,,,
GANDAKI,,,Female,None,Government,1715.0,,,
GANDAKI,,,Female,None,Financial corporation,249.0,,,
GANDAKI,,,Female,None,Non-financial corporation,12076.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,119.0,,,
GANDAKI,,,Female,None,Household,42184.0,,,
GANDAKI,,,Female,None,Not stated,166.0,,,
GANDAKI,,,Female,None,Total,55043.0,,,
GANDAKI,,,Female,None,Government,1281.0,,,
GANDAKI,,,Female,None,Financial corporation,103.0,,,
GANDAKI,,,Female,None,Non-financial corporation,10011.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,98.0,,,
GANDAKI,,,Female,None,Household,43394.0,,,
GANDAKI,,,Female,None,Not stated,156.0,,,
GANDAKI,,,Female,None,Total,41716.0,,,
GANDAKI,,,Female,None,Government,415.0,,,
GANDAKI,,,Female,None,Financial corporation,27.0,,,
GANDAKI,,,Female,None,Non-financial corporation,7184.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,48.0,,,
GANDAKI,,,Female,None,Household,33960.0,,,
GANDAKI,,,Female,None,Not stated,82.0,,,
GANDAKI,,,Female,None,Total,34130.0,,,
GANDAKI,,,Female,None,Government,110.0,,,
GANDAKI,,,Female,None,Financial corporation,15.0,,,
GANDAKI,,,Female,None,Non-financial corporation,6415.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,33.0,,,
GANDAKI,,,Female,None,Household,27457.0,,,
GANDAKI,,,Female,None,Not stated,100.0,,,
GANDAKI,,,Female,None,Total,22895.0,,,
GANDAKI,,,Female,None,Government,42.0,,,
GANDAKI,,,Female,None,Financial corporation,5.0,,,
GANDAKI,,,Female,None,Non-financial corporation,4857.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,24.0,,,
GANDAKI,,,Female,None,Household,17901.0,,,
GANDAKI,,,Female,None,Not stated,66.0,,,
GANDAKI,,,Female,None,Total,13705.0,,,
GANDAKI,,,Female,None,Government,20.0,,,
GANDAKI,,,Female,None,Financial corporation,3.0,,,
GANDAKI,,,Female,None,Non-financial corporation,4222.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,7.0,,,
GANDAKI,,,Female,None,Household,9409.0,,,
GANDAKI,,,Female,None,Not stated,44.0,,,
GANDAKI,,,Female,None,Total,11107.0,,,
GANDAKI,,,Female,None,Government,0.0,,,
GANDAKI,,,Female,None,Financial corporation,3.0,,,
GANDAKI,,,Female,None,Non-financial corporation,5218.0,,,
GANDAKI,,,Female,None,Non-profit institution  Serving household,1.0,,,
GANDAKI,,,Female,None,Household,5841.0,,,
GANDAKI,,,Female,None,Not stated,44.0,,,
GANDAKI,Gorkha,,Total,None,Total,143903.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,5721.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,776.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,29322.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,452.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,107295.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,337.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,5066.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,0.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,0.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,3211.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,0.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,1824.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,31.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,7769.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,28.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,6.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,3222.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,16.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,4470.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,27.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,12768.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,601.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,136.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,3206.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,75.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,8703.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,47.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,15016.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,975.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,234.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,3347.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,80.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,10342.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,38.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,13817.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,1103.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,149.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,2904.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,70.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,9564.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,27.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,13877.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,989.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,94.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,2604.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,52.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,10114.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,24.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,13410.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,645.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,64.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,2195.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,41.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,10442.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,23.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,11793.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,457.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,41.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,1649.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,40.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,9576.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,30.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,13456.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,506.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,31.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,1667.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,20.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,11208.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,24.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,11084.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,277.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,9.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,1243.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,22.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,9518.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,15.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,10192.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,78.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,9.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,1168.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,16.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,8900.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,21.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,7446.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,44.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,1.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,897.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,10.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,6474.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,20.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,4386.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,18.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,0.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,842.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,7.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,3516.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,3.0,401,4,
GANDAKI,Gorkha,,Total,None,Total,3823.0,401,4,
GANDAKI,Gorkha,,Total,None,Government,0.0,401,4,
GANDAKI,Gorkha,,Total,None,Financial corporation,2.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-financial corporation,1167.0,401,4,
GANDAKI,Gorkha,,Total,None,Non-profit institution  Serving household,3.0,401,4,
GANDAKI,Gorkha,,Total,None,Household,2644.0,401,4,
GANDAKI,Gorkha,,Total,None,Not stated,7.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,68511.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,3725.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,390.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,15322.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-profit institution  Serving household,335.0,401,4,
GANDAKI,Gorkha,,Male,None,Household,48560.0,401,4,
GANDAKI,Gorkha,,Male,None,Not stated,179.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,2535.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,0.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,0.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,1649.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-profit institution  Serving household,0.0,401,4,
GANDAKI,Gorkha,,Male,None,Household,865.0,401,4,
GANDAKI,Gorkha,,Male,None,Not stated,21.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,3789.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,11.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,0.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,1697.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-profit institution  Serving household,10.0,401,4,
GANDAKI,Gorkha,,Male,None,Household,2059.0,401,4,
GANDAKI,Gorkha,,Male,None,Not stated,12.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,5765.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,344.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,47.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,1700.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-profit institution  Serving household,57.0,401,4,
GANDAKI,Gorkha,,Male,None,Household,3590.0,401,4,
GANDAKI,Gorkha,,Male,None,Not stated,27.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,6975.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,537.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,96.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,1813.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-profit institution  Serving household,55.0,401,4,
GANDAKI,Gorkha,,Male,None,Household,4454.0,401,4,
GANDAKI,Gorkha,,Male,None,Not stated,20.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,6395.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,683.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,83.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,1539.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-profit institution  Serving household,49.0,401,4,
GANDAKI,Gorkha,,Male,None,Household,4029.0,401,4,
GANDAKI,Gorkha,,Male,None,Not stated,12.0,401,4,
GANDAKI,Gorkha,,Male,None,Total,6259.0,401,4,
GANDAKI,Gorkha,,Male,None,Government,651.0,401,4,
GANDAKI,Gorkha,,Male,None,Financial corporation,48.0,401,4,
GANDAKI,Gorkha,,Male,None,Non-financial corporation,1387.0,401,4,
